ep1,econviol,emotvio,physvio,sexvio,sexphys,typevio,physcur,sexcur,emotcur,sexphcur,npsexvio,npsexviocur,npatmpsexvio,npatmpsexcur,nptouching,nptouchingcur,npsexabuse,npsexabusecur,w_religion,earlymarriage,justify,CONTROLLING,CONTROL,CONTROLNUM,anyIPV,diffage,sumdiffage,p_employ,EP3,ageyr5,ageyr10,EM,sQ601a,sQ601b,sQ601c,sQ601d,sQ601e,sQ601f,tQ602a,tQ602b,tQ602c,tQ602d,sQ607a,sQ607b,sQ607c,sQ607d,sQ607e,EP2,FCMAR,edresp,employstatus,SourceIncome,ETHNICITY,Fam_support,mcv1006,mcv1006a,mcv1006b,Q501R,agepartner,edpart,men_alcohol_all,mcv1008,mcv1009,Q513R,Q515R,Q516R,Q702,Q702R,eQ703a,eQ703b,eQ703c,eQ703d,eQ703e,eQ703f,eQ703g,eQ703h,country,weighing,rQ701a,rQ701b,rQ701c,rQ701d,HighIncome,Island,Governance,HDI,LAWDV,Governance1,HDI1,LAWDV1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,8,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,1,0,0,0,54,4,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,87.1854249231344,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,1,4,3,1,2,4,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,9,2,2,3,4,1,0,0,0,37,3,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,87.1854249231344,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,0,20,4,1,2,6,3,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,9,1,2,3,4,0,1,1,0,60,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,1,4,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,1,0,0,0,33,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0,2,1,1,8,4,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,4,2,4,0,1,0,0,52,4,2,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,0,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,2,1,1,9,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,1,0,0,0,60,5,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,10,4,1,1,6,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,1,1,0,0,54,4,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,125.308966471609,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,1,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,9,0,1,2,2,1,9,4,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,3,4,2,4,1,0,0,0,32,2,2,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,3,125.308966471609,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,7,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,1,0,0,0,46,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4,3,1,3,2,1,1,8,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,4,0,0,0,0,55,5,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,2,1,1,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,3,4,1,0,0,0,40,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,62.6544832358044,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,1,4,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,1,5,1,1,0,0,67,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,92.9517169804839,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,6,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,4,4,4,1,0,0,0,49,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,92.9517169804839,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,8,3,1,1,7,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,4,1,0,0,0,57,5,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,3,92.9517169804839,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,3,1,46,4,0,4,8,4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,1,4,0,0,0,0,98,3,1,0,0,0,0,0,0,3,3,1,1,1,1,1,1,0,0,3,185.903433960968,0,0,0,0,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1,1,3,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,2,3,4,1,0,0,0,32,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,278.855150941452,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,2,1,2,8,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9,3,4,2,4,0,0,0,0,55,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,92.9517169804839,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,5,3,1,1,5,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,1,1,0,0,41,3,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,3,185.903433960968,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,23,4,0,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,0,1,0,0,51,4,2,0,0,0,0,1,1,3,3,0,0,0,1,0,0,1,0,3,120.301849079999,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,4,3,1,2,5,3,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,9,2,4,1,5,1,1,1,0,40,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,180.452773619998,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,3,3,1,-4,1,1,4,7,4,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,2,9,2,4,5,1,0,0,1,0,41,3,2,0,0,0,0,1,0,3,3,0,0,0,1,1,0,0,1,3,300.858149314176,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,1,60,4,0,4,5,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,1,1,0,0,0,99,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,100.286049771392,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,7,3,1,1,2,1,4,8,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,5,1,0,0,0,52,4,1,0,0,0,1,1,1,3,3,1,1,1,1,1,1,1,0,3,200.572099542784,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,5,3,0,4,10,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,1,0,0,0,67,6,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,3,200.572099542784,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,3,1,4,7,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,1,1,0,0,0,55,5,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,3,409.584487036957,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,2,1,2,9,5,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,9,1,2,3,4,1,0,1,1,56,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,81.9168974073913,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,-1,1,1,4,7,4,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,2,9,1,4,2,1,1,0,0,0,45,4,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3,245.750692222174,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,1,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,4,1,0,0,0,0,44,3,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,81.9168974073913,0,0,0,0,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,1,1,0,0,0,30,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,81.9168974073913,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,9,0,0,0,0,1,5,3,1,2,4,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,9,2,4,4,5,1,0,1,0,35,3,3,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,3,81.9168974073913,1,1,1,0,0,0,.52,.72,12,1,1,2
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,6,3,1,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,5,0,0,0,0,34,2,2,1,0,0,0,1,0,3,3,1,0,1,1,1,0,1,1,3,245.750692222174,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,8,3,1,4,7,4,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,2,9,2,4,2,1,1,0,0,0,55,5,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,163.833794814783,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,4,3,1,4,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,4,1,0,0,0,58,5,2,1,1,0,1,1,1,2,2,0,0,1,1,1,1,0,0,3,75.9263259237506,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,2,2,1,2,2,1,2,5,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,2,4,4,4,1,0,0,0,37,3,2,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,3,75.9263259237506,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,0,1,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,2,4,1,0,0,0,43,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,75.9263259237506,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,12,4,0,4,10,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,3,2,1,1,1,1,0,72,6,1,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,3,151.852651847501,0,0,1,0,0,0,.52,.72,12,1,1,2
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,2,2,1,4,3,1,4,5,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,5,0,0,0,0,42,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,75.9263259237506,0,0,0,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,0,1,3,3,1,-2,1,1,2,6,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,9,2,4,4,1,1,1,1,0,42,3,2,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,0,3,75.9263259237506,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-6,1,0,2,10,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,4,0,0,0,0,58,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,75.9263259237506,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,5,3,1,1,8,4,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,5,4,1,0,0,0,57,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,84.5750806825501,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,7,3,0,1,7,4,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,4,1,0,0,0,55,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,3,338.3003227302,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,2,2,0,4,10,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,4,1,0,0,0,65,6,1,1,0,0,0,1,0,3,3,1,1,1,1,1,0,1,0,3,84.5750806825501,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,10,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,3,5,4,1,0,0,0,69,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,486.211508550765,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,1,10,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,3,5,1,1,0,1,65,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,243.105754275383,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9,0,0,0,0,0,5,3,1,2,6,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,9,3,4,2,5,1,0,0,0,47,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,243.105754275383,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6,3,0,1,8,4,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,3,4,0,0,0,0,60,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,62.2758214044959,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1,1,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,4,4,0,1,0,0,45,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,124.551642808992,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,1,-4,1,1,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,5,1,1,1,1,34,2,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,62.2758214044959,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,3,1,8,3,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,2,3,3,4,1,0,0,1,26,2,2,0,1,1,0,0,0,3,3,1,0,1,1,0,0,0,0,3,124.551642808992,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,8,3,1,2,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,3,4,2,1,1,0,0,0,33,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,61.3444338325376,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,2,2,0,6,3,1,2,4,2,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,9,2,2,3,1,1,0,0,0,39,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,122.688867665075,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1,0,10,4,1,2,4,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,9,2,4,4,1,1,0,0,0,43,3,3,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,3,61.3444338325376,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,2,1,10,4,1,2,6,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,3,4,2,1,1,0,0,0,54,4,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,3,61.3444338325376,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,4,1,1,4,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,4,1,1,0,0,0,45,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,122.688867665075,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,4,3,0,2,2,1,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,4,2,5,1,0,0,0,40,3,2,1,1,0,0,1,0,2,2,0,0,1,1,1,0,1,0,3,61.3444338325376,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,2,2,0,-7,1,1,4,8,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,9,3,4,2,4,0,1,1,1,46,4,3,0,0,0,0,1,1,3,3,0,0,0,0,1,0,1,0,3,122.688867665075,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,2,2,1,4,5,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,1,1,0,0,0,40,3,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,61.3444338325376,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,1,1,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,4,1,1,0,0,0,41,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,61.3444338325376,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,8,3,1,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,2,4,4,4,1,0,0,0,41,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,139.431381407756,1,1,1,1,0,0,.52,.72,12,1,1,2
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,3,1,9,4,1,4,6,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,5,4,0,0,1,1,53,4,2,0,0,0,0,1,0,3,3,1,1,1,1,1,1,1,1,3,46.4771271359188,0,1,1,0,0,0,.52,.72,12,1,1,2
1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,-1,1,1,1,8,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,4,1,0,0,0,53,4,2,1,0,0,0,0,0,3,3,1,0,1,1,0,1,0,1,3,92.9542542718376,0,0,0,0,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,1,5,3,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,4,4,4,1,0,0,0,44,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,46.4771271359188,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,7,3,1,1,10,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,4,0,0,0,0,70,6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,92.9542542718376,0,0,0,0,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,4,1,1,5,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,3,4,0,0,0,0,50,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,46.4771271359188,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,1,0,0,0,49,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,46.4771271359188,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,2,1,2,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,2,4,4,4,1,0,0,0,28,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,385.839823890016,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,10,4,0,4,10,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,9,2,3,1,5,1,0,0,0,73,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,128.613274630005,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,24,4,0,1,5,3,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,3,1,1,0,1,0,60,5,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,128.613274630005,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,4,3,1,1,7,4,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,51,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,167.111013385631,0,1,1,1,0,0,.52,.72,12,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-13,1,1,1,10,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3,4,1,0,0,0,0,50,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,167.111013385631,1,1,1,1,0,0,.52,.72,12,1,1,2
1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,12,4,1,3,6,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,4,5,4,1,1,0,0,56,5,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,3,83.5555066928156,1,1,1,1,0,0,.52,.72,12,1,1,2
