,CONTROLNUM_0,CONTROLNUM_2,CONTROLNUM_3,Fam_support,Q513R,Q515R,Q702R_1,Q702R_3,ageyr10_1,earlymarriage_1,edpart_3,mcv1006,mcv1006a,mcv1006b,mcv1008,mcv1009,men_alcohol_all,sumdiffage_1
2469,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3650,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2886,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
3332,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2854,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
3371,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3149,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
3784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
3630,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3339,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
2581,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3533,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
2885,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2850,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3384,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2462,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2910,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2700,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
2652,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3609,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2580,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3494,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3068,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2653,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
3094,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3268,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2983,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2385,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3224,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2411,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3480,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3200,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2891,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3137,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3293,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2993,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3266,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2981,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3106,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3270,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2914,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3302,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3579,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3643,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3298,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3707,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
2955,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2441,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3746,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3383,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2695,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2531,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2419,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
3416,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3435,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2487,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
3221,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2722,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2541,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3220,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
3014,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
2378,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3132,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3469,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3644,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2905,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2513,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3624,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3286,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2440,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3277,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3180,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1
2614,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3558,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2508,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3432,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3155,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2431,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2763,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2765,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3089,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2457,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
3398,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2540,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3680,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1
3267,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3638,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3296,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3765,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3677,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
2624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2408,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2593,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3295,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3666,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2645,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
3207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3772,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2517,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
3476,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3252,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2971,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2585,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2710,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3294,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2438,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2567,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3390,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3186,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3471,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3723,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3498,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
3133,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2954,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3452,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3041,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2623,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3743,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3284,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
3234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3669,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
3101,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3497,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
3672,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3424,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3083,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2771,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3140,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2662,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2878,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3740,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2795,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
2527,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0
3766,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3617,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3127,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3756,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2840,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2409,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3018,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2716,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3684,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3170,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2369,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3299,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3205,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3108,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1
3573,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2664,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3657,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3196,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3718,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2451,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3510,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3582,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3675,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2816,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2970,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3640,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3198,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3065,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
3043,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2798,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3472,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3120,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2937,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3446,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3574,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3262,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2734,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3129,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2702,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3150,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1
3059,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2488,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2911,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2509,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2754,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3588,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3085,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2578,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3653,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3282,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2640,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2373,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3015,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3551,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
2571,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3307,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3651,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2656,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3209,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2644,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2383,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3785,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3058,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2460,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2688,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3248,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2669,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2434,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3535,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3722,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3002,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
3475,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
2594,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2478,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
3116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3280,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2435,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3247,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2830,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3648,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2796,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3325,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2958,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3060,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2595,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3157,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2990,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2741,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2895,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2871,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
2743,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3436,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2869,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3174,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2607,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3199,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3761,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2761,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3412,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
2851,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
3079,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3354,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2524,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
3310,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2848,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2422,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0
3340,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2941,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
3179,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
3028,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
2719,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3317,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3319,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2516,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2969,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2790,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
3363,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2846,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2944,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2837,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3318,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3251,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3602,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2687,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2742,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0
2634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2932,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3596,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
3729,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2683,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
3017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2557,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2577,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2906,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2584,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3503,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2494,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3228,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3703,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2454,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3183,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2933,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2370,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3314,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2537,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
3719,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3254,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3044,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0
3742,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2822,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2874,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2566,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2426,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
3541,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3348,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3531,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2977,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
3327,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3023,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3486,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2621,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2873,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2998,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2841,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
3536,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3659,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
2997,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
3771,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2703,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
3244,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2474,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2935,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2995,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2939,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3218,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2825,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3623,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2784,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2698,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2465,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2410,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2452,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
